latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15
2.7410781,19.352182,12.781982,5.228125,16.507942,3.8563693,16.0598,16.180414,2.7394373,0,3.4048767,17.625935,3.7663462,5.6451263,10.43936
7.4792366,19.99631,12.285341,5.885946,4.362074,10.863634,15.12536,11.565574,2.2905748,0,3.8373375,6.2426167,13.71726,5.7243485,3.8593657
8.735117,8.701701,10.34115,6.0724483,0.8649351,11.25128,11.166481,5.7084746,0,0,3.4988751,8.622667,11.3860855,8.099292,10.833731
16.790049,8.89545,13.926155,10.239218,8.966855,6.101032,7.777051,0,1.4494382,0,11.525753,12.04053,6.966583,5.5055003,16.225296
22.44349,13.184435,8.944225,11.888687,15.442766,3.5539193,5.7803106,0.7772821,0,0,9.928747,18.529835,9.061702,20.904379,22.42253
7.0508823,14.802702,4.369809,12.422232,9.057087,12.163176,12.658761,11.656117,11.117379,0,1.5453244,4.5987124,17.512884,9.851504,17.835773
14.589686,7.831149,12.345053,3.4397945,15.361885,5.5086856,2.733869,7.1620884,6.68412,0,5.534579,0,8.740315,7.088246,11.445019
18.599945,15.43918,9.189682,5.1586533,16.888058,3.1307104,2.0102594,9.656056,10.415406,0,7.261348,4.3178086,9.063739,3.3786836,14.56912
4.985511,10.392732,7.724904,9.007764,11.982372,1.1710347,4.678278,11.707828,5.704443,0,3.6819377,2.2776618,12.749178,15.871128,15.743749
13.136022,20.14841,9.272934,11.265983,2.7244,15.180461,12.104995,19.522337,13.327875,0,6.1999493,17.74494,22.62242,11.706035,18.687304
4.1423087,9.872648,9.419574,11.341323,1.7841775,9.722878,14.175039,19.518145,13.347612,0,8.111507,13.322095,20.055481,13.146323,17.986835
13.05343,14.819162,6.516726,8.549094,10.329449,10.522414,4.067296,14.820579,13.969619,0,11.938881,15.446655,10.570555,6.979011,15.428943
14.943795,12.7339325,10.803224,7.9020047,19.700666,9.664294,5.573186,12.72429,12.895441,0,12.793243,9.161789,18.700123,8.040665,6.729465
11.694736,18.067522,14.159759,9.9453125,17.7683,12.212367,7.6295433,23.143524,17.15451,0,20.354849,24.831154,25.825415,14.262323,22.41871
13.26852,16.712229,15.005281,8.644149,15.143864,8.243944,14.100546,13.132186,14.748621,0,16.61125,14.648296,24.246891,8.447761,16.531902
12.767382,9.721503,15.04749,2.2539835,11.662111,14.03639,4.6129894,8.660842,8.22333,0,16.23089,5.9213223,13.62535,10.1649475,7.91985
23.989225,11.647223,16.863132,10.282208,19.51427,16.906336,3.314921,10.218053,7.653084,0,11.043478,9.791419,16.063204,8.731872,10.842803
16.118708,14.069297,19.583391,18.844048,21.431463,22.159666,7.3266497,9.990807,12.74506,0,17.531334,8.94039,21.537903,11.5708885,6.492705
17.527294,14.102512,10.885355,17.839539,24.441036,28.585505,14.186504,19.870062,13.379078,0,16.270002,14.563705,14.157507,12.064994,14.617831
22.409943,11.610286,5.2047157,16.870974,21.990929,18.854378,25.689297,24.502077,14.400118,0,16.68418,11.854601,7.406329,8.892942,10.563345
20.888676,29.395628,20.258482,24.583439,30.680698,29.793648,26.563295,33.21519,15.809076,0,21.042116,11.33873,11.26076,15.984702,17.266323
10.620962,16.168201,25.950632,28.217756,14.606377,14.558356,10.017974,17.445538,10.918291,0,18.282188,20.337755,18.965986,9.390817,15.885901
15.497182,10.055243,13.54316,16.822876,23.058376,14.654243,17.561373,8.111117,13.618017,0,11.419163,32.111034,19.504381,11.82508,16.6623
19.962708,14.338432,13.914273,11.6332245,18.663225,11.209363,20.93578,19.93407,9.75018,0,8.832238,19.547375,14.590212,12.663793,4.906771
18.301342,27.271994,17.203886,21.825268,10.972867,14.083479,10.429202,21.999647,13.32039,0,13.194403,10.104963,3.0129917,10.054779,16.178398
18.118988,27.691916,19.003365,19.973202,15.966638,12.3135805,15.047219,5.9781036,5.840417,0,12.802128,24.688812,10.865373,17.296803,30.093397
27.56136,22.992939,16.118721,16.48533,14.186885,6.530782,23.631605,6.9200797,9.385276,0,12.385012,25.513487,23.540483,26.069742,27.0369
39.08325,23.444014,23.037352,20.929573,6.324672,9.181398,27.366083,5.6011043,13.696161,0,13.646299,15.28275,18.560085,26.308989,19.799006
36.62264,25.835358,19.542463,32.51348,8.7979965,11.856829,13.864618,7.8013387,16.58467,0,14.662144,12.711063,17.597889,34.510654,23.751633
11.473072,14.706282,13.101837,15.126917,9.302682,13.413632,14.8743,24.610767,14.42244,0,18.387007,24.484217,20.599047,7.7038484,15.61191
16.686651,25.10062,20.24048,15.491576,13.406633,7.9919977,13.501922,19.480465,14.7493,0,20.746078,23.498457,14.129164,9.336673,14.853517
15.775526,29.105318,9.13053,23.084843,20.204594,20.57548,12.546633,24.762852,3.184837,0,16.265368,18.340385,11.559271,14.080947,5.137972
8.650605,24.258938,7.8088202,22.206846,2.9222806,22.31296,19.926474,13.36821,9.809379,0,16.42643,12.164873,16.707367,10.976836,4.654206
16.65762,9.610851,9.931705,16.223589,12.111296,23.002447,19.67109,22.511894,11.477222,0,22.10724,26.993114,7.922475,16.791283,7.9025283
15.759784,20.851639,8.41656,20.5634,11.73122,12.230211,12.769067,11.126909,11.94182,0,18.726553,16.360605,8.410004,5.8136916,7.7686543
19.193943,20.089687,12.337202,18.52316,23.781128,15.678218,19.25584,17.347242,3.1558723,0,10.054159,21.779917,4.063626,20.325571,5.624877
21.80331,24.769104,11.244253,18.175516,15.341108,25.622162,15.4468975,17.312153,17.35747,0,7.8583894,17.876612,13.273157,12.3834505,2.1148307
9.294463,13.222763,15.497919,6.3443184,1.7452757,6.747572,9.057793,14.570175,6.649905,0,6.8884377,18.405653,16.57222,1.3960252,19.786726
8.296764,7.5880094,10.057332,5.861839,5.6868806,3.2126296,2.0104733,13.874051,4.978633,0,7.701457,13.959254,17.148338,5.7590084,11.517517
13.441004,8.819142,16.301537,9.914373,11.792508,10.242138,0,10.861218,7.688399,0,6.531646,11.420039,16.39832,5.715937,8.78646
3.7435389,3.9943974,6.2061496,8.158496,8.175571,5.781966,4.457592,7.5086284,2.677808,0,4.3752675,3.7782578,7.6817145,4.7876763,8.835356
3.7186306,8.011303,1.273827,8.747292,9.36227,5.980529,8.389622,11.053308,3.9416096,0,3.135562,9.206578,5.191624,3.9753222,11.008679
6.8544526,12.575465,9.26662,11.265387,14.150458,11.613443,13.042577,12.181299,3.9658172,0,8.96657,8.289362,13.386681,5.779033,10.209959
12.220132,15.608776,12.075672,8.242681,10.873635,14.345477,10.210832,13.456797,7.627188,0,8.876864,12.328554,10.994538,7.185625,15.915111
17.488493,9.58425,10.038672,6.1746926,13.823771,16.4819,9.789606,14.685227,4.086844,0,10.132967,7.8935647,12.735586,7.6081643,11.891337
21.569777,14.172962,11.437543,9.634961,25.962856,11.21217,8.542163,23.658955,10.147642,0,9.424746,7.382299,16.513731,15.082299,18.319841
20.894865,24.004751,10.995698,13.318558,14.308235,12.414425,14.873836,22.881035,13.9471445,0,9.7198515,8.943594,18.775438,9.179339,19.75148
15.126208,19.867239,14.707007,19.369703,12.431629,15.6291275,15.794704,28.913025,11.296608,0,14.369183,13.451078,20.921703,16.065458,29.839064
23.792675,23.270823,12.742414,15.99687,16.001823,20.927479,19.627705,32.314003,18.363867,0,14.035387,26.860277,23.258432,14.183405,24.162556
20.427326,21.905785,16.97977,20.487934,15.403617,9.636019,23.591812,31.344486,18.666262,0,18.97313,24.869717,22.783278,16.295504,23.331676
24.697666,27.373755,22.67684,17.951586,16.477736,18.605349,17.003176,36.672134,21.264284,0,15.631365,29.491907,25.143667,20.276636,28.148441
21.0303,22.62057,12.984216,19.888117,19.11713,13.75434,16.650448,23.462128,19.043695,0,12.542027,21.42556,28.539906,14.894751,21.942175
21.800161,21.45844,17.67548,16.99933,22.521101,12.49299,16.502073,31.810755,19.0017,0,12.832449,18.565374,27.162344,16.17371,24.083254
11.905901,20.330206,8.026655,0.14245299,21.350334,14.5288515,0.43860465,15.133547,4.411805,0,15.148374,0,10.206146,8.714776,19.979893
9.073698,11.988163,0,1.0892887,8.553365,13.789504,7.889867,5.6900787,4.539148,0,10.294698,0,20.432972,7.1516166,9.475997
14.140355,4.6995573,9.455306,8.1422825,4.3637295,19.551315,18.411224,20.450127,4.802209,0,7.934904,0,12.1861515,13.067033,16.45036
14.336736,6.9613824,1.2991526,12.089873,3.1790597,11.843562,9.798311,6.5357556,7.29311,0,5.9732547,9.090114,1.7571354,0,15.415751
20.739475,1.255682,6.7919064,10.940966,16.509453,7.4084992,12.289939,8.812137,5.776433,0,9.341951,16.56056,9.824371,2.5680346,11.248363
17.842535,11.914054,7.72332,6.189975,9.571495,8.542608,11.387944,14.659669,8.747889,0,9.300172,14.177255,8.425118,3.53867,4.2481294
14.756413,17.186165,12.030592,17.524294,9.344052,12.907698,11.267939,17.759546,9.464952,0,13.218787,10.369538,11.352938,6.993343,11.494414
9.281695,12.253845,3.3505228,13.973166,12.802412,18.341574,11.351197,17.973293,8.131498,0,6.6484423,17.610203,10.653582,10.726728,15.167232
12.515281,15.951416,14.230035,14.637463,23.853008,14.681131,8.973286,10.39341,11.766262,0,13.229399,15.809568,14.218157,7.930717,12.099027
9.254516,16.622438,11.42523,8.311254,25.22398,11.539082,7.5685453,12.002937,8.396615,0,3.2277975,17.371094,11.123073,12.128588,7.0919085
8.46851,15.524217,7.2026157,5.002925,7.237916,14.232517,12.981866,16.160948,6.199498,0,5.555822,1.613408,8.201405,6.39813,8.010865
10.616805,10.015476,12.444781,12.388313,7.004719,15.629164,10.265259,15.191113,9.730922,0,9.088616,14.603683,12.496298,9.833948,14.976893
11.022777,8.665755,8.681236,7.664245,13.763871,15.353833,7.626136,8.789264,7.2166615,0,12.877362,9.613954,18.485695,8.653299,14.080923
9.187063,7.094118,8.119911,3.5917315,6.5778565,2.596537,0,13.200459,8.338056,0,6.8073745,3.5210648,7.4890523,7.567278,4.514397
8.084558,13.84669,9.068724,10.1581,5.7077127,10.729961,11.663355,16.959919,15.51432,0,10.462395,5.887899,6.0726514,0.7940297,12.279796
13.168355,17.23521,9.502092,11.006384,16.219608,12.089852,6.27921,21.029413,8.144092,0,16.323814,11.330165,12.942467,11.205815,18.494276
20.852001,7.9708023,19.571812,6.4990797,11.739262,12.8141985,5.993472,8.103355,8.152612,0,10.706093,14.332773,7.764769,4.0656786,13.981426
13.856259,8.589784,7.862464,11.942936,8.153776,14.291874,0,20.869286,1.3943597,0,7.983016,9.037172,5.469009,11.116305,2.3909838
13.108833,14.198319,14.37311,28.351538,15.104416,23.419285,14.329691,18.09058,13.345292,0,8.393746,18.70708,19.54952,3.93964,9.732327
5.413596,7.036709,22.167622,13.72375,17.977413,16.08,17.347904,21.350245,13.2976,0,14.723988,19.748005,9.593449,15.38709,13.732344
21.375998,17.340158,17.354052,7.7544966,24.447126,5.8565025,16.217644,3.528225,15.901524,0,14.791294,15.888902,10.3096285,0,10.870234
20.893488,24.539618,29.020588,9.858806,16.839293,4.563998,16.180836,21.867216,6.2605414,0,13.479862,16.801031,15.276306,20.330248,4.6602893
22.83696,26.552143,19.616713,24.287395,4.635253,26.399609,0.6947197,20.176174,15.84707,0,8.507163,13.660788,18.482458,14.088225,15.267865
9.136519,5.5989027,18.3318,21.168589,5.84822,10.834331,2.9599702,13.204756,12.353558,0,16.167505,10.203268,13.629752,8.813307,13.381494
19.26965,16.418457,17.248318,7.0460243,17.526648,17.087233,15.145825,20.392988,11.025302,0,19.716036,11.296034,23.082489,9.97904,2.8703625
21.407324,22.451706,24.680347,17.9139,15.947818,29.110847,6.6011324,22.50781,14.650028,0,18.988314,10.600964,20.980726,7.551071,8.6182165
12.20138,10.607181,19.50345,15.857695,16.717474,20.184692,8.343382,13.45144,9.129183,0,19.616846,11.44574,14.101592,9.219675,18.10557
13.989862,5.590239,3.9377701,2.9279451,17.949097,15.811794,0,18.63775,9.41902,0,14.755871,18.376541,15.148064,15.6902,7.6114287
16.665049,21.851822,15.381189,17.581108,10.677384,14.608496,11.977455,12.144129,21.407005,0,19.317265,3.1823525,19.772701,0,2.6596582
6.288003,13.49781,19.714655,12.728718,9.762363,17.397999,6.1170835,24.595966,10.867771,0,21.516397,6.292237,5.191911,18.11486,11.554919
9.181323,14.937312,0,7.0045843,13.624514,17.781633,2.9796383,11.459891,14.894705,0,10.28046,23.70814,22.9508,5.6456842,11.159699
8.256176,9.528094,22.43039,12.389218,13.030411,2.9179902,23.578959,6.7161474,11.821875,0,19.998236,3.9269614,17.651712,6.4685254,8.902034
3.725072,10.6754055,16.078959,17.882881,14.160417,10.520289,20.46162,13.217796,14.283374,0,13.4564085,11.207241,22.578371,10.855351,15.731234
18.218765,16.480282,14.25644,2.142815,16.153694,16.237635,10.842437,17.152077,15.540749,0,11.1877,18.039528,8.679194,10.394481,17.89353
33.2647,19.773155,25.23306,14.691784,25.54343,9.240855,7.4292965,21.073042,12.792908,0,10.441059,9.42786,20.190855,6.4002137,12.462486
11.282804,19.235806,14.78916,15.270916,10.786383,17.277548,0.58329517,22.152546,10.200868,0,7.3349967,7.3298187,15.600285,21.17131,14.674215
9.803487,11.918328,11.533396,14.903668,17.785025,21.550396,14.972077,12.308906,12.412974,0,11.923457,17.193523,15.378003,9.619703,26.735023
14.169052,4.618989,11.01884,4.0040174,19.673658,9.776759,14.675039,19.904541,8.978582,0,16.839964,17.93323,17.2603,15.042628,15.188379
22.171799,24.686613,13.391998,14.838826,24.524044,15.443468,8.702912,9.659826,13.1735525,0,9.373152,6.999953,17.358763,7.8416333,13.372387
17.6512,10.616306,25.358639,7.1860695,12.52348,15.282001,12.864528,17.847023,9.915765,0,13.853633,7.606718,12.237126,15.700461,11.579354
10.574988,9.573162,7.6285253,6.964978,6.1373196,6.9773717,13.462073,16.03398,12.365292,0,7.2397327,12.701096,6.792666,6.41436,10.420213
9.985012,12.387505,11.261861,6.6160445,11.642767,0.72744787,9.313622,13.171561,7.8630514,0,6.7290573,8.72001,10.085907,8.453465,13.910246
18.328146,18.801245,14.3330965,9.723464,13.627866,6.6403217,8.180668,15.485681,6.55431,0,5.383999,21.052988,7.541713,13.765884,13.224259
12.860328,22.187645,19.977272,17.037664,5.040981,10.449695,12.716027,22.989082,14.891531,0,5.4524646,26.789515,15.635647,15.772955,11.569924
20.629236,21.132942,24.836887,22.936817,11.119544,14.333715,14.59571,22.546022,15.320862,0,15.174889,20.550573,16.541693,10.713925,14.179986
13.281387,16.331156,12.7236,16.519447,25.05681,15.492549,1.1769705,20.89288,12.928107,0,10.6555805,23.652946,22.101633,21.286951,11.973658
7.8915625,13.3864155,9.370096,16.148365,17.310518,15.339435,12.421164,13.646532,15.146308,0,5.741047,11.888704,23.989359,11.331896,13.0122175
19.252508,20.318682,18.826729,10.353781,11.123766,11.368327,21.23863,22.461948,16.955957,0,11.134147,10.422249,2.0525877,10.927293,20.12044
9.417752,3.3473864,8.440017,11.1047325,4.5446196,13.674391,8.625346,9.167023,5.3299074,0,8.375452,9.977301,3.9114997,14.156627,11.5506115
24.454655,9.431676,3.1840782,12.403692,7.2561464,12.584136,14.158942,14.054402,15.3713665,0,5.426373,15.489664,6.0651712,4.3954988,6.8948045
3.3992596,11.027874,5.7030206,20.529215,14.0587435,4.3695335,17.571213,26.993599,11.860542,0,8.894292,7.0969996,5.957385,15.334189,7.3794894
14.797757,24.29658,10.509156,13.045452,17.979076,17.422546,13.041586,17.57021,13.965779,0,0,16.57552,6.2735934,6.6039324,20.921606
2.98122,14.072943,9.681795,10.584183,19.552473,5.262817,29.562777,13.432698,13.16896,0,9.001631,11.103981,20.127077,13.853878,10.5964985
15.508898,18.77112,8.888676,0,11.855839,16.812492,14.934209,16.65571,6.949239,0,0,2.8386545,4.513299,7.8867464,11.101615
16.184885,11.103041,5.3858886,12.957055,10.46348,14.10022,5.88142,15.654169,5.72375,0,2.378306,1.1029872,11.867463,6.3318543,11.056784
10.519125,6.6407223,9.485056,17.88058,10.985273,19.061237,7.3249674,17.562368,9.547458,0,6.508378,5.394375,13.214443,8.092753,19.364567
5.2538705,2.610296,4.334354,3.7626624,16.812098,0.5762394,0.39958245,8.310482,11.50939,0,3.5186415,8.743689,9.883997,14.983373,13.936824
3.5754755,13.36065,4.2445693,0.02906999,10.173529,1.7173803,15.261689,12.917826,17.933695,0,5.3914537,2.8755727,19.740892,11.398089,12.209322
0.1268982,16.961685,13.752186,0.47924477,0,3.0203166,19.230461,27.751717,17.717588,0,8.620313,8.561439,5.5923643,12.914441,19.919949
8.989515,22.612684,5.8804717,7.867339,3.2432344,6.19122,2.5554578,19.32301,7.313838,0,10.379632,20.486025,11.773549,5.1984134,18.973078
2.0957434,12.418792,11.179269,5.0269313,2.8643823,9.136987,11.689143,16.253967,8.278807,0,7.8061185,10.565783,24.609056,12.908096,13.861364
10.725073,10.491496,9.2060995,6.5320163,5.512036,10.895725,4.083228,9.06163,5.7183456,0,3.680913,6.2700934,12.833717,5.9116254,13.103413
12.667052,2.3645587,11.183987,0,7.7513285,0,0,1.6440753,8.761785,0,5.0489125,3.4241867,9.77952,6.1088157,7.7252407
10.738721,4.1484776,7.3322334,12.304111,11.384285,5.1409326,1.8238113,12.255615,5.4757633,0,2.2837772,4.3400817,9.673159,7.7745576,13.961272
22.43962,15.450961,9.011612,8.666176,9.71248,11.751207,6.3810635,16.072498,16.831785,0,12.795499,3.3878303,21.309336,10.875797,10.11476
14.5818,19.293379,17.368155,20.7725,12.019915,14.763005,4.5663834,30.740215,16.359625,0,20.528511,7.011894,13.611361,15.751649,23.234102
20.610018,22.338055,2.142278,11.4009,23.113884,22.115885,4.1325283,35.71323,25.115103,0,19.96436,29.220947,26.243443,18.982798,31.56614
9.955437,22.862394,10.608555,16.19426,15.698108,12.936058,18.033695,28.318167,21.23535,0,19.50256,17.092089,32.54056,13.240426,15.697892
11.962541,26.091963,17.828869,5.7162504,7.159564,13.929037,11.614272,25.642036,21.307718,0,16.68011,13.970111,13.5479965,13.130361,17.92532
14.727693,18.891623,12.740765,5.2033772,14.90575,9.669498,2.9566042,10.801336,9.459259,0,19.658022,11.106104,16.654476,8.030875,18.051544
13.404582,13.012381,5.1418123,12.365273,12.166437,8.004623,3.5912266,16.433907,6.5034914,0,17.353903,6.802659,18.250465,12.714825,7.192083
14.39372,15.063237,15.125722,12.534566,13.3471365,21.391268,11.614327,13.038659,12.438639,0,23.338541,7.504799,18.970236,8.927112,7.623055
15.547127,6.797593,14.612505,11.190012,10.254377,2.5558982,7.047284,23.885849,14.175017,0,5.528643,11.776214,9.871487,9.970412,18.119629
17.363607,18.439932,11.485414,9.9076605,17.361313,1.8672259,2.800841,28.642357,19.148516,0,4.1732917,18.885145,12.149124,7.5958414,19.325466
5.1760626,20.435766,14.57252,13.258816,15.121494,4.972394,12.992527,29.954788,18.17644,0,9.461966,16.300016,20.190111,9.397199,23.665081
10.472885,25.744844,11.986375,8.823714,11.290272,15.513623,13.33435,38.790085,15.010031,0,7.7921023,29.062803,18.167149,11.5071,25.421642
0.10657264,20.248425,12.864703,4.3757234,3.0062497,8.352074,21.426266,25.922861,12.210739,0,9.757656,18.004118,22.577337,0.023116142,12.890201
5.6251917,14.508084,17.301216,4.0349364,7.2618384,4.8216176,11.836757,17.003817,2.7050278,0,8.17506,18.016512,9.989962,5.92823,12.895375
14.957395,11.643142,9.6225395,7.1790347,6.570065,13.052885,8.244724,18.841778,4.0877557,0,8.122416,15.961766,18.280867,2.775796,4.921909
10.942196,6.7471204,5.4977083,13.595147,6.969307,7.5455194,6.240247,11.648005,0,0,6.200916,9.221026,10.349481,3.0458097,6.608024
10.569852,14.393108,4.263283,15.004748,19.951103,14.914013,12.5155945,15.366141,7.08189,0,18.412146,12.314456,17.960564,14.952959,6.1233993
10.685534,13.933186,13.2894125,5.2961802,8.981702,13.72331,15.42999,13.482453,12.964266,0,14.151958,6.765289,13.72233,8.175952,2.601093
10.445338,7.3471437,15.347351,1.3814738,8.451348,12.891809,4.7399864,10.279883,11.284153,0,14.812704,7.748283,13.959283,14.17916,3.537926
8.520867,8.084388,3.1176944,13.011222,6.497853,10.556569,0,14.46359,7.0604715,0,2.1848574,5.0690722,3.36767,4.0563107,0.9210657
0,8.022969,14.86326,11.647015,11.548538,10.962518,13.847166,6.5664062,15.703069,0,13.12974,2.5621557,11.238417,0.25464562,13.81886
9.69477,10.59216,16.228495,0.007424533,20.82525,11.140045,12.530941,7.7581697,15.14551,0,8.030686,18.374514,17.832987,9.874137,7.2867703
8.932338,13.178129,9.251017,0.82427055,4.1033974,3.9598718,6.46803,10.400719,6.0567985,0,5.6615376,3.586464,4.943659,1.4859762,0
5.448023,19.394138,19.439312,12.776782,4.0010657,12.227648,0.640381,7.6437883,5.6778255,0,10.686838,6.356137,8.551479,3.6950088,10.819012
11.916338,0,15.023157,0.004220963,2.3474207,11.290378,10.780792,11.528633,3.003609,0,12.863604,22.303957,8.992056,11.841555,9.729011
18.104284,11.120918,8.490989,11.196391,0,7.517033,8.214012,7.3865056,10.228245,0,18.043434,10.084282,16.401705,0.8591869,0.67232597
5.00959,11.271633,16.531422,14.397728,3.2544425,3.649646,0.88462436,17.453665,8.730076,0,12.044213,10.635646,8.132643,20.421515,5.106893
3.8833218,18.531027,5.3374877,20.1555,4.7041707,11.346249,0,2.6187603,16.868925,0,7.1856003,21.66674,15.657142,10.970117,8.405003
2.6454973,6.513219,4.6368036,9.600299,9.911306,2.4817493,8.757027,13.506324,10.681147,0,2.541617,12.535011,6.0680056,13.2178545,0
5.068866,20.195713,12.9728155,7.405313,9.350482,4.459887,9.864669,8.525096,15.584264,0,0,9.946361,6.6083236,6.460818,9.286753
4.910247,12.300499,15.170464,4.3190374,16.213837,0,9.932841,6.7233577,6.285947,0,1.7949063,12.758642,5.8924193,10.524201,9.191285
11.112917,21.686611,8.966556,6.6048822,6.2929773,2.7851799,11.84946,6.6926928,0.897459,0,0,18.197325,4.616285,14.758179,13.181016
13.985571,15.55334,17.32189,11.327986,18.18331,20.21567,2.6900804,20.614157,11.480322,0,11.145146,11.614406,9.773413,4.7048965,15.374619
12.036769,12.229691,13.087632,10.927136,20.567575,11.20391,12.923536,14.938061,7.0989547,0,15.471535,12.860543,18.610111,5.146193,17.483356
10.622254,12.733436,10.327373,4.699128,11.417828,16.311739,14.491197,15.888893,2.7660458,0,9.430738,5.9410768,15.180856,8.550878,8.9813795
12.975239,12.653972,12.716124,7.693332,2.6288772,14.148534,6.5708733,8.1774025,8.911817,0,11.014021,2.780034,15.372696,3.497128,6.2822585
11.550068,3.4076958,10.566339,7.009597,6.928754,10.585753,1.9984741,12.898872,3.4694917,0,9.859262,4.65636,5.8545327,4.2350154,11.372926
12.761208,9.908705,0.30513176,8.934037,17.940086,11.3276825,0,7.3071165,7.7845263,0,7.3490953,9.990593,10.599348,5.539098,13.940576
9.128693,11.651815,8.35456,17.03314,17.666641,18.744642,11.860459,18.448221,7.573099,0,13.723852,0.2746662,21.12678,9.535372,15.745844
12.218108,11.599279,6.159939,4.842487,8.8300705,13.874053,10.123014,16.597382,10.300301,0,11.296335,4.3744884,12.606115,9.797706,18.290424
11.283082,22.672941,15.586913,12.399563,26.378632,15.16799,24.170376,22.916874,20.463285,0,16.002632,19.36663,14.875222,34.577927,7.020349
24.96597,35.873108,17.379253,15.422439,9.754155,20.16521,28.251387,14.744056,27.726107,0,6.7330194,9.695857,12.44202,13.936904,9.858823
11.676078,22.183788,20.882864,16.099213,12.707155,14.809229,10.712846,20.078472,10.049068,0,12.485584,7.8582664,4.1374393,21.0228,13.005843
20.409328,16.506517,2.232536,15.481717,21.205442,24.016243,4.2395735,16.62651,16.815865,0,1.3767143,18.785645,15.689615,14.700541,11.190353
10.316424,15.139854,18.479542,20.845432,14.069018,13.575938,25.857925,16.806078,18.530188,0,18.984877,9.265052,15.986824,10.086247,7.3216386
19.149696,23.718885,21.289434,4.8020434,18.904257,22.937372,14.638468,20.354443,20.457487,0,9.038155,16.869753,1.8947451,13.84201,17.382107
18.714092,21.953577,13.901187,15.288026,23.576834,12.686913,12.276795,12.892182,19.035942,0,13.064901,15.671317,19.052166,6.9829354,1.2811273
1.8779558,23.146254,19.02764,10.764945,11.659207,16.648415,1.394368,17.793331,9.571361,0,7.966357,8.566069,15.878852,21.670977,10.391754
12.954172,13.633879,7.3682885,9.164468,20.753115,11.1432905,9.652036,21.770475,7.5521607,0,11.579966,7.328235,14.82914,5.3526325,10.389501
13.433934,15.965527,15.061327,6.080428,13.023219,13.594266,13.200789,15.594776,9.819538,0,12.181108,8.43247,16.821844,4.643497,13.387807
13.602795,10.231137,9.781962,5.1188827,9.177832,11.879643,2.194779,16.10754,4.83648,0,7.6763754,4.58497,14.469517,7.6110177,15.851525
11.448034,9.279596,7.061437,6.9048867,5.9576383,8.047327,4.691922,6.9086733,7.6393166,0,12.375937,3.5197186,17.859121,2.1535077,16.050158
7.1573935,9.765245,4.510702,8.123071,3.539066,8.443653,1.0152221,21.77873,5.090934,0,10.071146,12.229034,11.032299,15.265305,13.333001
6.4734917,12.03213,2.6872551,10.4938755,0,9.73561,6.730689,15.842949,17.081533,0,6.2967434,17.334642,22.887482,9.65184,12.8809805
1.2247552,8.764429,13.234689,12.134591,5.971739,3.269099,11.999179,18.194777,13.789816,0,14.1803055,9.959436,11.009675,9.866823,18.69606
17.815313,16.21382,3.494327,0,19.55262,9.804405,5.152546,21.44747,11.450226,0,11.116371,18.96359,10.779549,5.4850473,18.731922
15.397589,18.23589,10.123798,21.428106,12.47803,13.280552,11.295635,17.491701,15.991859,0,6.609766,22.769606,16.024385,8.032804,16.726566
8.613554,8.644817,7.6366525,15.045327,9.325577,5.264402,12.831059,17.462723,8.692138,0,5.066807,20.052004,10.173794,16.093971,13.781516
12.693093,15.625132,5.290119,9.335462,14.105987,10.70596,15.401196,21.97992,13.286007,0,2.994649,15.4453535,17.947596,12.196195,16.324642
10.47931,14.26901,9.151099,11.926838,10.131167,6.204216,14.137811,20.036007,10.141601,0,3.199308,3.1088147,11.625144,5.324265,10.3653345
7.0860033,17.52613,10.872876,8.25424,6.957153,9.823182,8.044272,13.903951,9.032926,0,1.6171938,7.392689,6.985174,7.904613,19.577251
9.870692,10.47048,6.5415297,8.720097,12.690571,2.2537036,6.0280695,6.8410497,4.40186,0,2.1491313,9.218131,11.24777,6.7752233,14.192416
9.927007,10.269098,9.917885,5.895932,4.7968216,9.559876,18.476381,18.91804,7.6187572,0,4.671955,13.084059,6.27002,12.456166,8.051532
14.411217,16.582932,8.714616,15.315183,7.710964,12.139068,9.503366,18.724615,9.766948,0,7.087292,13.850187,14.614662,5.4508595,17.503424
13.986378,18.210968,18.797092,19.139608,20.881987,21.272478,17.662645,22.18289,22.477745,0,17.238668,23.256674,23.823164,17.966692,13.719633
15.293245,22.666193,15.493171,15.655982,15.142227,12.433961,14.718304,26.578007,20.289629,0,16.519102,18.302082,21.795355,15.419942,16.126863
11.64164,23.762913,14.256354,15.803599,16.62793,13.149691,7.764616,18.328037,14.493323,0,13.307571,10.944715,12.893489,14.667515,18.685818
13.202736,19.917458,14.755625,11.4542675,14.370184,11.975146,12.86229,16.750776,16.339666,0,10.547675,13.9382515,21.147491,15.813546,20.185362
21.406908,16.973661,16.326868,9.231743,14.863034,8.677272,10.476252,18.655005,15.467989,0,14.852442,6.157006,17.973074,13.325907,15.80613
14.217859,16.893074,10.062833,9.725671,8.671419,8.336649,0,27.911785,12.9100275,0,2.511042,11.10431,11.189796,15.158892,16.414562
8.77046,19.312761,10.658037,27.658794,13.58399,11.544618,14.786434,24.104637,15.808487,0,11.949406,12.001822,18.699543,10.963834,25.446987
12.053233,17.61852,15.007202,11.123889,16.60767,14.520946,19.85721,32.598465,21.238441,0,16.780632,32.68059,15.289959,20.8879,25.476349
